comment,subjectivity,polarity,sub-check,pol-check
"For those who like to taste snacks ... better than Valadares does not have ... to have an idea, there are even rooster testicles and a wide variety of other snacks, not to mention the draft beer that is delicious ... I have known this house since 1976 ...",1,1
"Beautiful environment, on the day we went there was no queue then, the food was tasty, only the pasta from the husband's spaguet that was well cooked and pasta should come to the point, but it is not lacking in other units!Watch Fabru00edcio very kind!",1,1
"Great variety, all fresh, that wonderful crunchy seaweed, sensational starters! I just think the size of the sushi could be smaller, to make eating easier. But otherwise, very good!",1,1
"every time I'm in goiania, we have lunch here, in addition to the meat, it offers a track of cold cuts and Japanese food, sensational",0,1
"I've been to the house twice and I intend to go more often, the atmosphere is very cool, it brings the spirit of rock, with its decoration, a well-conditioned environment, good snacks but the best are the tributes. For those who like to have fun to the sound of good music, there you will always find",0,1
"I am from the Northeast and I felt like I was at home. Simple and cozy atmosphere. The food is excellent. High point for the coxinha, the carne do sol on the plate and the northeastern trio.",1,1
"Extremely courteous service, with a fair price and excellent quality food, in large portions. The cub a dore, for starters, is a must. An informal conversation with the waiter - very easy to happen - reveals that some options are not on the menu, but are easily available, like the Moqueca de Pirarucu with shrimp, for example ... Dive in; any order will be very good!",1,1
"At the German's bar it is worth visiting the submarine (draft beer with steinhaeger), the typical German dishes. I love jaguar meat (for unsuspecting tourists, it's just a nickname, the meat is beef. :))",0,1
"The reutaurante offers in its menu several types of fish, and really all the dishes are great and have a good price",0,1
"Pleasant atmosphere, attentive waiters in the right measure (without being insistent).Very well done dishes, surprising flavors and combinations. The rereading of the chicken is phenomenal!The snacks are delicious and beautifully presented. Although a little expensive for the amount they are super worth it. They are all great, but if you have to choose one, choose the pintoxox of octopus, phenomenal!Valet on site.Booking a table is a great option, especially if you are in groups larger than four people.",1,1
Average Southwest price. Don't be fooled by some of the waiters in times of greatest demand.,1,1
"Great food, polite staff.Nice reception and very good food, I highly recommend it.",1,1
"Pub style bar, with music and a diverse beer menu, of various styles. The attendants give you tips on which beer to choose. I recommend the visit to have different beers",1,0
"Traditional, attentive, polite service.Very good and abundant food, very pleasant atmosphereWorth the visit",1,1
"Excellent the restaurant, from the decoration to the dishes .... the dessert then ends with style.My mom loved everything, which is difficult .... I recommend",1,1
"It is an excellent tapioca, well served !!! Up to d +! The problem is the price .... very salty !!! One tapioca R $ 26.00 (Feb / 16) !!!! Rustic environment .... you can stay in the sand or not (even away from the beach) !!!",1,1
"Eddie is located at Shopping Patio Savassi. Excellent burger option, very tasty. Reasonable price, but of great quality, worth checking out.",1,1
"The quality of the pizza is very good, the employees who are a little unprepared, do not serve very well. Other than that it is a great place to gather friends and watch the game.",1,1
"Of the starters that were ordered, only the crab cone was worth it. Breaded shrimp and codfish cake are not enough. Moqueca and bobu00f3 are just good. The price is high for the quality.",1,1
"Going to Casa Cheia is always a great pleasure, as the restaurant mixes traditional ingredients from the region with a great capacity for creation and innovation. The photo Scramble is a delicious example of this",1,1
"Since the entrance we were well received and quickly chose the table.The carvery is very well served and with plenty of options. The waiters were polite and quick to replenish dishes.The food is excellent, fresh fish.",1,1
"Great place to chat, cozy and with a diversity and suggestions for a quick snack or even dinner !!",1,1
"The place is great, very beautiful, beautiful people, good music and cold beer! However, the indoor environment is very noisy, due to the band. The external environment seems to be pleasant, but it also does not seem to be part of the restaurant.The internal environment is entirely closed with glass and the space has air conditioning that meets the demand well. The waiters don't give you much thought, I don't know if it was pre-trial, or if they are insufficient, they took time to answer, but when they did they were helpful. The day I went, it was full of groups of friends. The beer is cold, but it is a little expensive. Overall it is a good place to visit, but it is not a good time to stay. I left right away.",1,1
"Great food, price a little salty, environment gets sun so it gets very hot. When we went many broken chairs without maintenance.",1,1
"Empada is not good for the advertising they do, it is small and not tasty! I would never return !!!",1,-1
"Service more or less, but the flavors of the dishes made me like it, the price is very reasonable.",0,1
"Excellent pizza, lots of variety. Highlight for the different options of stuffed edge. The atmosphere is very pleasant. Children LOVE it.",1,1
Good lunch at a fair price. Maintaining the quality standard regardless of which house you go to.Beautiful option for shrimp in Fortaleza,1,1
"Very good, affordable Portuguese cuisine, with very hearty dishes.All the cod dishes are fantastic, great wine list.Service leaves something to be desired, but has a great cost-benefit ratio.",1,1
"In addition to impeccable regional cuisine, the view from this restaurant is privileged. Both for those who sit at the indoor tables (with air conditioning), and for the breeze from the outside, you enjoy the view of the sea. Beautiful !",1,1
"Restaurant facing the sea, with a very beautiful view, but small and expensive portions and very bad service.",1,-1
"this restaurant offers the picanha in the breath, it is a chain of restaurants spread throughout the city, great option for those who like meat, excellent service, it is not cheap, 100 g of meat cost R $ 10.00 a full meal for two people do not leave for less than R $ 100.00. Worth it!",0,1
"Much is said about the best X-salad in Su00e3o Paulo. I can say that he is at Kaskata's Lanches. Tomato sauce and mayonnaise are registered trademarks. I can say, put Seo Osvaldo in your pocket in all aspects, especially in customer service. Be sure to eat the condensed milk pudding for dessert.",1,1
"Very good place, very good music, pleasant weather, great place for family dinners and great service from Matheus",1,1
"The food is delicious but the dishes for two serve little food, especially feijoada. Two women eat a combo with steak and chicken leg fillet.We like the seasoning. The place is well ventilated. Very nice!We will try a happy hour on another occasion.",1,1
"I speak of Poor Juan of Shopping Cidade Jardim. It has a very good location, the atmosphere is very pleasant, good food, good wines and beautiful people. In fact a very good place to take your girlfriend or boyfriend. On the other hand, it is also a very familiar environment.While you wait for a table, at the restaurant bar you can have a Martini.For dinner I suggest ancho steak (wonderful) and good wine.I hope you can take advantage of the tip.",1,1
Tasquinha Ferreiro is already a tradition in Maranhense cuisine. Today's Lagareiro was on a whim,0,0
It is an interesting restaurant: the food is very good. Sophisticated but not regular. I've had unforgettable dinners and only reasonable food thereThe service needs to improve mainly inside the house. Confused waiters who cannot explain drinks or food.For what it proposes: sophisticated food and high price- needs to improve well,1,1
"Delicious food and wonderful Happy Hour especially with the VIP service from the waiter, AlexGreat atmosphere in Rio Mar",1,1
"Very nice place, great to go with friends and or boyfriend, for having a pleasant atmosphere and a very beautiful view.",1,1
"For those who like a real snack, this is the ideal, perfect, I always miss you, you'll love it!",1,1
"Nice, calm restaurant. Delicious meal.When I want to read and relax ... enjoy an ice cream I choose this option.I love the giant pastry and extremely stuffed baked .... I recommend it.",1,1
"I went to lunch with a friend, quite unpretentiously. But it was a great surprise! On weekdays, at lunchtime, there is an executive menu of 39.90 that is super worth it! Starter + dish + dessert. Be sure to try the ceviche! Sensational!",1,1
"in addition to serving a free buffet and a kilo, the Jefe Grill serves great ready-made dishes, with emphasis on their A la minute, which is a great cost benefit.The service is generally very fast and efficient. For a meal, it is one of the best in the total mall.",1,1
"Typical German bar, located in the heart of the historic center of Curitiba, great atmosphere, good food, be sure to try the jaguar meat!",0,1
